10681559;Tarjeta Credito;Visa;9892;20161203;007168;4995.56;ARS;6;1113889
14056121;Tarjeta Credito;MasterCard;6167;20161208;626101;2512.2;ARS;3;1106585
2567154;Tarjeta Credito;Visa;0273;20161209;006898;3081;ARS;6;1112513
9900715632;Tarjeta Credito;Amex;;20161216;;4796;ARS;;1107026
555065090;Tarjeta Credito;Naranja;5032;20161217;795762;2224.8;ARS;6;1107754
9900715632;Tarjeta Credito;Amex;;20161219;;4588.53;ARS;;1107025
14056121;Tarjeta Credito;MasterCard;5359;20161219;787068;869.4;ARS;3;1106886
14056121;Tarjeta Credito;MasterCard;0875;20161219;662061;9563.4;ARS;3;1111876
14056121;Tarjeta Credito;MasterCard;3482;20161219;631152;10626;ARS;3;1114514
555063160;Tarjeta Credito;Naranja;5065;20161220;03;19200;ARS;6;1106586
16000788;Tarjeta Credito;Visa;;20161220;;11616;ARS;;1106880
16000788;Tarjeta Credito;Visa;;20161220;;2398.58;ARS;;1106881
16000788;Tarjeta Credito;Visa;;20161220;;3133.4;ARS;;1106882
16000788;Tarjeta Credito;Visa;;20161220;;2720.43;ARS;;1106883
16000788;Tarjeta Credito;Visa;;20161220;;2943.94;ARS;;1106884
16000788;Tarjeta Credito;Visa;;20161220;;6720;ARS;;1107019
1111111111;Tarjeta Credito;Visa;;20161220;;4082.67;ARS;;1107020
11937711;Tarjeta Credito;MasterCard;;20161220;;2991.95;ARS;;1107021
9900715632;Tarjeta Credito;Amex;;20161220;;3436.56;ARS;;1107022
16000788;Tarjeta Credito;Visa;;20161220;;2992;ARS;;1107023
16000788;Tarjeta Credito;Visa;;20161220;;10800.09;ARS;;1107024
11937711;Tarjeta Credito;MasterCard;;20161220;;1530;ARS;;1107096
16000788;Tarjeta Credito;Visa;;20161220;;2400;ARS;;1107097
19332238;Tarjeta Credito;Visa;9685;20161220;009553;1540.8;ARS;1;1111878
19332238;Tarjeta Credito;Visa;7069;20161221;006592;1580;ARS;3;1106588
630010273;Tarjeta Credito;Nevada;;20161221;;29.97;ARS;;1106713
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106714
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106715
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106716
630010273;Tarjeta Credito;Nevada;;20161221;;29.97;ARS;;1106717
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106718
24321952;Tarjeta Credito;Visa;;20161221;;39.96;ARS;;1106719
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106720
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106721
9901209734;Tarjeta Credito;Amex;;20161221;;39.96;ARS;;1106722
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106723
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106724
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106725
19290034;Tarjeta Credito;MasterCard;;20161221;;9.99;ARS;;1106726
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106727
24321952;Tarjeta Credito;Visa;;20161221;;39.96;ARS;;1106728
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106729
9901209734;Tarjeta Credito;Amex;;20161221;;9.99;ARS;;1106730
19290034;Tarjeta Credito;MasterCard;;20161221;;19.98;ARS;;1106731
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106732
24321952;Tarjeta Credito;Visa;;20161221;;29.97;ARS;;1106733
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106734
24321952;Tarjeta Credito;Visa;;20161221;;39.96;ARS;;1106735
24321952;Tarjeta Credito;Visa;;20161221;;39.96;ARS;;1106736
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106737
19290034;Tarjeta Credito;MasterCard;;20161221;;19.98;ARS;;1106738
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106739
24321952;Tarjeta Credito;Visa;;20161221;;39.96;ARS;;1106740
19290034;Tarjeta Credito;MasterCard;;20161221;;9.99;ARS;;1106741
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106742
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106743
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106744
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106745
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106746
19290034;Tarjeta Credito;MasterCard;;20161221;;9.99;ARS;;1106747
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106748
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106749
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106750
19290034;Tarjeta Credito;MasterCard;;20161221;;9.99;ARS;;1106751
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106752
24321952;Tarjeta Credito;Visa;;20161221;;59.94;ARS;;1106753
9901209734;Tarjeta Credito;Amex;;20161221;;39.96;ARS;;1106754
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106755
19290034;Tarjeta Credito;MasterCard;;20161221;;39.96;ARS;;1106756
630010273;Tarjeta Credito;Nevada;;20161221;;9.99;ARS;;1106757
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106758
24321952;Tarjeta Credito;Visa;;20161221;;39.96;ARS;;1106759
9901209734;Tarjeta Credito;Amex;;20161221;;19.98;ARS;;1106760
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106761
555063160;Tarjeta Credito;Naranja;;20161221;;19.98;ARS;;1106762
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106763
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106764
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106765
555063160;Tarjeta Credito;Naranja;;20161221;;9.99;ARS;;1106766
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106767
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106768
24321952;Tarjeta Credito;Visa;;20161221;;39.96;ARS;;1106769
19290034;Tarjeta Credito;MasterCard;;20161221;;9.99;ARS;;1106770
19290034;Tarjeta Credito;MasterCard;;20161221;;19.98;ARS;;1106771
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106772
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106773
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106774
24321952;Tarjeta Credito;Visa;;20161221;;39.96;ARS;;1106775
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106776
19290034;Tarjeta Credito;MasterCard;;20161221;;29.97;ARS;;1106828
555063160;Tarjeta Credito;Naranja;;20161221;;19.98;ARS;;1106829
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106830
24321952;Tarjeta Credito;Visa;;20161221;;29.97;ARS;;1106831
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106832
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106833
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106834
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106835
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106836
9901209734;Tarjeta Credito;Amex;;20161221;;19.98;ARS;;1106837
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106838
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106839
555063160;Tarjeta Credito;Naranja;;20161221;;29.97;ARS;;1106840
555063160;Tarjeta Credito;Naranja;;20161221;;9.99;ARS;;1106841
24321952;Tarjeta Credito;Visa;;20161221;;39.96;ARS;;1106842
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106843
24321952;Tarjeta Credito;Visa;;20161221;;19.98;ARS;;1106844
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106845
24321952;Tarjeta Credito;Visa;;20161221;;9.99;ARS;;1106846
