19332238;Tarjeta Credito;Visa;;20161201;010403;1287.9;ARS;2;1105717
19332238;Tarjeta Credito;Visa;;20161201;009208;4967;ARS;1;1105718
19332238;Tarjeta Credito;Visa;;20161201;009448;1836.45;ARS;6;1105719
19332238;Tarjeta Credito;Visa;;20161201;006227;3477.6;ARS;6;1105720
19332238;Tarjeta Credito;Visa;;20161201;006778;998.2;ARS;1;1105721
19332238;Tarjeta Credito;Visa;;20161201;006169;861.35;ARS;6;1105722
555065090;Tarjeta Credito;Naranja;;20161201;910552;2651.67;ARS;6;1105723
19332238;Tarjeta Credito;Visa;;20161201;705720;1449;ARS;6;1105724
19332238;Tarjeta Credito;Visa;;20161201;006210;3316.6;ARS;1;1105725
19332238;Tarjeta Credito;Visa;;20161201;008354;3139.5;ARS;6;1105726
19332238;Tarjeta Credito;Visa;;20161201;007244;2472.36;ARS;1;1105727
19332238;Tarjeta Credito;Visa;;20161201;328365;7715.92;ARS;6;1105728
19332238;Tarjeta Credito;Visa;;20161201;007812;4250.4;ARS;3;1105729
19332238;Tarjeta Credito;Visa;;20161201;009201;1449;ARS;6;1105730
19332238;Tarjeta Credito;Visa;;20161201;007900;2028.6;ARS;1;1105731
19332238;Tarjeta Credito;Visa;;20161201;006983;3579.03;ARS;6;1105732
19332238;Tarjeta Credito;Visa;;20161201;077916;5023.2;ARS;6;1105733
19332238;Tarjeta Credito;Visa;;20161201;006637;2737;ARS;6;1105734
19332238;Tarjeta Credito;Visa;;20161201;007603;1135.05;ARS;6;1105735
19332238;Tarjeta Credito;Visa;;20161201;009622;1550.43;ARS;1;1105736
19332238;Tarjeta Credito;Visa;;20161201;007940;3564.54;ARS;1;1105737
555065090;Tarjeta Credito;Naranja;;20161201;573548;1666.35;ARS;6;1105738
19332238;Tarjeta Credito;Visa;;20161202;006680;3550.05;ARS;6;1105739
19332238;Tarjeta Credito;Visa;;20161202;006350;2728.95;ARS;3;1105740
46823850000;Tarjeta Credito;Cabal;;20161202;053114;2946.3;ARS;3;1105741
19332238;Tarjeta Credito;Visa;;20161202;006337;2898;ARS;6;1105742
19332238;Tarjeta Credito;Visa;;20161202;006367;1131.52;ARS;6;1105743
19332238;Tarjeta Credito;Visa;;20161202;006306;3980.4;ARS;3;1105744
19332238;Tarjeta Credito;Visa;;20161202;006067;3306.3;ARS;6;1105745
555065090;Tarjeta Credito;Naranja;;20161202;680040;3964.35;ARS;6;1105746
19332238;Tarjeta Credito;Visa;;20161202;007795;3004.56;ARS;3;1105747
19332238;Tarjeta Credito;Visa;;20161202;007782;938.92;ARS;1;1105748
19332238;Tarjeta Credito;Visa;;20161202;339250;5111.93;ARS;6;1105749
19332238;Tarjeta Credito;Visa;;20161202;008092;2126.62;ARS;3;1105750
555065090;Tarjeta Credito;Naranja;;20161202;244984;361.13;ARS;6;1105751
555065090;Tarjeta Credito;Naranja;;20161202;680520;1131.52;ARS;6;1105752
19332238;Tarjeta Credito;Visa;;20161202;006593;91.48;ARS;1;1105753
555065090;Tarjeta Credito;Naranja;;20161202;840692;3659.4;ARS;6;1105754
19332238;Tarjeta Credito;Visa;;20161202;037972;7647.54;ARS;6;1105755
19332238;Tarjeta Credito;Visa;;20161202;006793;2542.32;ARS;6;1105756
19332238;Tarjeta Credito;Visa;;20161202;009934;1444.5;ARS;6;1105757
14056121;Tarjeta Credito;MasterCard;;20161202;626932;3918.21;ARS;3;1105758
19332238;Tarjeta Credito;Visa;;20161202;007309;1170.05;ARS;1;1105759
14056121;Tarjeta Credito;MasterCard;;20161203;647480;5296.5;ARS;3;1105760
19332238;Tarjeta Credito;Visa;;20161203;424638;4381.65;ARS;6;1105761
19332238;Tarjeta Credito;Visa;;20161203;007335;1444.5;ARS;1;1105762
19332238;Tarjeta Credito;Visa;;20161203;006489;5005.19;ARS;5;1105763
19332238;Tarjeta Credito;Visa;;20161203;033308;1444.5;ARS;2;1105764
19332238;Tarjeta Credito;Visa;;20161203;007017;1444.5;ARS;6;1105765
19332238;Tarjeta Credito;Visa;;20161203;028068;3936.98;ARS;6;1105766
19332238;Tarjeta Credito;Visa;;20161203;006590;1845.75;ARS;6;1105767
19332238;Tarjeta Credito;Visa;;20161203;030834;1091.4;ARS;6;1105768
19332238;Tarjeta Credito;Visa;;20161203;007197;4485.17;ARS;6;1105769
19332238;Tarjeta Credito;Visa;;20161204;444149;1131.52;ARS;6;1105770
19332238;Tarjeta Credito;Visa;;20161204;013824;3412.63;ARS;6;1105771
