9900715632;Tarjeta Credito;Amex;;20161202;;1443.69;ARS;;1085625
9900715632;Tarjeta Credito;Amex;;20161205;;9690;ARS;;1085619
19000788;Tarjeta Credito;Visa;;20161205;;4513.12;ARS;;1085620
16000788;Tarjeta Credito;Visa;;20161205;;1130.5;ARS;;1085621
9900715632;Tarjeta Credito;Amex;;20161205;;1128.86;ARS;;1085623
9900715632;Tarjeta Credito;Amex;;20161205;;4115.68;ARS;;1085624
11937711;Tarjeta Credito;MasterCard;;20161205;;1129.64;ARS;;1085626
9900715632;Tarjeta Credito;Amex;;20161205;;5042.18;ARS;;1085627
16000788;Tarjeta Credito;Visa;;20161205;;1453.5;ARS;;1085629
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085807
19290034;Tarjeta Credito;MasterCard;;20161206;;39.96;ARS;;1085808
9901209734;Tarjeta Credito;Amex;;20161206;;9.99;ARS;;1085809
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085810
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085811
24321952;Tarjeta Credito;Visa;;20161206;;39.96;ARS;;1085812
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085813
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085814
555063160;Tarjeta Credito;Naranja;;20161206;;9.99;ARS;;1085815
24321952;Tarjeta Credito;Visa;;20161206;;39.96;ARS;;1085816
9901209734;Tarjeta Credito;Amex;;20161206;;79.92;ARS;;1085817
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085818
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085819
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085820
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085821
555063160;Tarjeta Credito;Naranja;;20161206;;9.99;ARS;;1085822
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085823
19332238;Tarjeta Credito;Visa;4967;20161206;011672;4796.19;ARS;1;1085836
10681559;Tarjeta Credito;Visa;6106;20161206;021356;2825.55;ARS;6;1085838
19332238;Tarjeta Credito;Visa;6090;20161206;010558;2825.55;ARS;6;1085839
19290034;Tarjeta Credito;MasterCard;;20161206;;19.98;ARS;;1085824
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085825
24321952;Tarjeta Credito;Visa;;20161206;;19.98;ARS;;1085826
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085827
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085828
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085829
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085830
555063160;Tarjeta Credito;Naranja;;20161206;;9.99;ARS;;1085651
24321952;Tarjeta Credito;Visa;;20161206;;39.96;ARS;;1085652
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085653
24321952;Tarjeta Credito;Visa;;20161206;;39.96;ARS;;1085654
24321952;Tarjeta Credito;Visa;;20161206;;19.98;ARS;;1085655
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085656
24321952;Tarjeta Credito;Visa;;20161206;;19.98;ARS;;1085657
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085658
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085659
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085660
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085661
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085662
555063160;Tarjeta Credito;Naranja;;20161206;;9.99;ARS;;1085663
24321952;Tarjeta Credito;Visa;;20161206;;19.98;ARS;;1085664
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085665
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085666
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085667
24321952;Tarjeta Credito;Visa;;20161206;;59.94;ARS;;1085668
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085669
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085670
24321952;Tarjeta Credito;Visa;;20161206;;19.98;ARS;;1085671
24321952;Tarjeta Credito;Visa;;20161206;;19.98;ARS;;1085672
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085673
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085674
24321952;Tarjeta Credito;Visa;;20161206;;19.98;ARS;;1085675
24321952;Tarjeta Credito;Visa;;20161206;;19.98;ARS;;1085676
24321952;Tarjeta Credito;Visa;;20161206;;19.98;ARS;;1085677
630010273;Tarjeta Credito;Nevada;;20161206;;9.99;ARS;;1085678
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085679
24321952;Tarjeta Credito;Visa;;20161206;;19.98;ARS;;1085680
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085681
24321952;Tarjeta Credito;Visa;;20161206;;9.99;ARS;;1085682
24321952;Tarjeta Credito;Visa;;20161206;;29.97;ARS;;1085683
19290034;Tarjeta Credito;MasterCard;;20161206;;9.99;ARS;;1085684
